EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE_WORK,TERMINATION_DATE,DEPARTMENT_ID
E014190,Hạnh Vũ,1987-06-05,Nữ,20267754,2010-04-17,,D013
E014191,Cô Yến Dương,1981-04-16,Nam,34314346,2021-02-05,,D053
E014192,Phương Xuân Dương,1997-09-19,Nữ,40000000,2031-05-29,,D021
E014193,Anh Trọng Hoàng,2004-03-06,Nữ,31183332,2040-10-13,,D075
E014194,Quý cô Chi Hoàng,1997-11-26,Nam,13850282,2034-11-13,,D067
E014195,Anh Phạm,1988-07-21,Nữ,11416012,2034-06-28,,D041
E014196,Cô Nhật Lê,2004-12-09,Nam,34729139,2049-03-18,,D027
E014197,Vũ Bùi,1995-04-18,Nữ,28603236,2017-06-09,,D065
E014198,Khoa Hoàng,2004-06-25,Nữ,11416012,2035-04-20,,D041
E014199,Nhiên Văn Phạm,1983-03-08,Nữ,26288777,2012-04-26,,D051
E014200,Anh Minh Dương,1994-05-17,Nữ,25852248,2020-07-23,,D026
E014201,Hạnh Hoàng,1992-10-23,Nam,31183332,2023-08-24,2049-06-21,D075
E014202,Dũng Đặng,2006-12-08,Nữ,24720632,2030-02-25,,D058
E014203,Lan Lê,2000-06-26,Nam,21560943,2023-05-10,,D086
E014204,Cô Dương Nguyễn,1984-10-09,Nữ,28728286,2004-12-19,,D079
E014205,Thành Xuân Mai,1991-04-01,Nữ,24545233,2011-07-02,2022-09-09,D100
E014206,Chị Thành Nguyễn,1989-01-17,Nam,19422604,2026-03-04,2038-09-04,D064
E014207,Huy Quang Nguyễn,2000-12-25,Nam,32559595,2050-05-19,,D016
E014208,Minh Dương,1979-03-11,Nam,30125312,2010-05-01,,D082
E014209,Châu Lê,1983-04-27,Nữ,16211196,2018-11-17,2030-03-02,D015
E014210,Quý ông Hưng Lê,1996-09-18,Nam,25383404,2038-06-15,,D002
E014211,Ông Anh Mai,1995-02-28,Nam,27970033,2036-01-07,,D072
E014212,Bà Nhật Trần,1983-07-02,Nữ,40000000,2008-01-18,2019-04-08,D007
E014213,Bác Nam Dương,1985-08-18,Nữ,17164876,2007-05-16,,D076
E014214,Quang Dương,1993-03-17,Nữ,19262519,2014-05-10,,D006
E014215,Tú Phú Bùi,1990-02-06,Nữ,31307318,2010-11-10,,D009
E014216,Khoa Hải Lê,1986-10-13,Nữ,40000000,2011-04-19,,D077
E014217,Ngọc Lê,2005-04-29,Nữ,40000000,2034-04-04,,D084
E014218,Ngọc Lê,1991-02-23,Nam,21560943,2009-12-07,,D086
E014219,Bà Phương Lê,1987-08-27,Nam,35648224,2037-07-10,,D090
E014220,Bảo Mai,2004-11-26,Nữ,32770388,2023-02-05,,D061
E014221,Trọng Phú Phạm,1993-09-06,Nữ,34729139,2011-10-11,2014-03-03,D027
E014222,Ánh Bùi,2000-08-04,Nữ,35192095,2034-11-04,2046-02-14,D071
E014223,Phương Xuân Trần,2000-08-25,Nam,12462132,2024-02-15,2042-10-14,D038
E014224,Bác Thành Lê,2004-04-22,Nam,36093326,2046-12-12,,D037
E014225,Bác Khoa Nguyễn,1999-04-13,Nữ,24571598,2044-11-15,,D087
E014226,Hà Phạm,2004-11-08,Nam,20950077,2040-01-05,,D022
E014227,Chị Hải Mai,1988-10-03,Nam,20950077,2017-09-13,,D022
E014228,Phúc Hoàng,1991-04-08,Nữ,25681902,2026-05-08,,D039
E014229,Quý cô Hạnh Lê,1981-05-01,Nữ,38188908,2005-06-22,,D011
E014230,Quý ông Quang Đặng,2005-05-03,Nữ,29776813,2040-02-05,,D043
E014231,Hạnh Xuân Vũ,2000-03-14,Nữ,25852248,2043-11-01,,D026
E014232,Bà Ánh Đặng,1989-06-17,Nữ,33351309,2037-08-05,,D046
E014233,An Đặng,1995-08-13,Nam,16935077,2015-10-18,,D045
E014234,Lâm Phạm,2000-01-28,Nữ,13850282,2048-10-06,,D067
E014235,Vân Đặng,1987-08-06,Nam,40000000,2009-12-09,2031-07-16,D105
E014236,Khoa Vũ,2003-09-06,Nữ,40000000,2032-06-15,,D070
E014237,Quý cô Hương Hoàng,1980-09-09,Nữ,24545233,2028-10-18,,D100
E014238,Quý cô Hạnh Bùi,2006-09-27,Nữ,38188908,2044-06-02,,D011
E014239,Dũng Tấn Nguyễn,1987-06-26,Nữ,21797736,2014-04-29,,D060
E014240,Hoàng Phú Lê,2005-04-12,Nữ,27488130,2054-07-13,2060-01-08,D031
E014241,Ánh Hoàng,1991-07-24,Nữ,31520750,2019-09-04,,D102
E014242,Phương Trần,2006-04-20,Nữ,32559595,2027-09-22,,D016
E014243,Nhật Trần,2006-01-14,Nữ,17164876,2054-10-15,,D076
E014244,Nam Trần,1995-05-22,Nam,40000000,2035-04-25,,D014
E014245,Bà Chi Mai,2001-08-29,Nam,17164876,2028-04-15,,D076
E014246,Phúc Đức Phạm,1986-02-07,Nam,14268244,2015-01-29,,D089
E014247,Quý cô Hải Hoàng,1988-05-31,Nữ,40000000,2023-08-21,2027-08-20,D042
E014248,Bà Khoa Dương,1986-06-19,Nữ,37423987,2006-06-09,2013-12-07,D018
E014249,Hà Thị Đặng,2001-06-01,Nữ,40000000,2037-10-23,,D028
E014250,Hạnh Xuân Lê,1998-04-29,Nữ,23060627,2034-06-16,,D074
E014251,An Mai Bảo Trần,1986-05-06,Nam,40000000,2029-01-05,2045-10-10,D014
E014252,Tú Mai,2005-04-24,Nam,36093326,2036-06-24,,D037
E014253,Cô Phương Trần,1995-07-02,Nữ,25098491,2030-05-22,,D092
E014254,Anh Trần,1991-12-26,Nam,40000000,2023-02-07,,D042
E014255,Anh Trí Bùi,2003-07-02,Nữ,34969054,2047-12-18,,D050
E014256,Cô An Bùi,1988-03-25,Nữ,24728104,2007-06-23,2018-06-12,D062
E014257,Bà Bảo Dương,1986-12-19,Nữ,37082399,2020-07-12,,D099
E014258,Nhật Quang Lê,1984-03-22,Nam,19422604,2003-05-21,,D064
E014259,Chị Hạnh Lê,2001-09-19,Nam,13850282,2024-03-18,,D067
E014260,Nam Bùi,2003-02-10,Nam,17325449,2041-08-02,,D101
E014261,Chị Khoa Mai,2004-07-08,Nữ,28080468,2042-09-03,2045-03-05,D069
E014262,Cô Xuân Trần,1981-01-30,Nữ,32770388,1999-11-29,,D061
E014263,Thành Văn Mai,1988-12-17,Nữ,40000000,2019-05-01,,D056
E014264,Kim Đức Phạm,1994-06-18,Nữ,20267754,2017-06-17,,D013
E014265,Cô Lan Đặng,2005-12-04,Nữ,25681902,2055-02-21,,D039
E014266,Quý cô Hồng Nguyễn,2006-12-09,Nam,24571598,2048-10-14,,D087
E014267,Yến Trần,1998-11-07,Nam,24720632,2030-10-18,,D058
E014268,An Bảo Hoàng,2006-04-04,Nam,40000000,2030-03-12,,D063
E014269,Dương Đặng,1980-09-07,Nữ,31520750,2008-04-05,,D102
E014270,Chị Ánh Trần,1986-06-08,Nữ,26598909,2008-11-24,,D034
E014271,Trọng Bùi,1988-07-28,Nam,14268244,2019-07-02,,D089
E014272,Ông Quang Lê,1997-10-18,Nam,19497965,2043-03-05,,D048
E014273,Phúc Quang Dương,2001-02-08,Nam,32813640,2023-02-22,,D057
E014274,Quý cô Vân Nguyễn,1994-04-12,Nữ,27247584,2039-07-11,,D080
E014275,Hương Trần,1993-05-13,Nam,10879417,2011-08-07,,D078
E014276,Bà Lâm Bùi,1993-06-05,Nữ,16128169,2036-03-10,,D044
E014277,Châu Trí Phạm,2002-03-19,Nữ,40000000,2020-09-17,2046-08-15,D056
E014278,Quý ông Thành Nguyễn,1989-09-26,Nam,40000000,2028-09-21,2050-01-21,D021
E014279,Huy Dương,1981-11-24,Nữ,27488130,2010-10-24,,D031
E014280,Kim Xuân Nguyễn,1993-07-16,Nữ,26288777,2018-01-27,,D051
E014281,Bảo Tấn Vũ,2001-11-24,Nam,16128169,2046-12-02,,D044
E014282,Cô Thành Mai,2006-05-10,Nữ,16211196,2051-12-12,,D015
E014283,Bác Quang Hoàng,1988-08-07,Nam,40000000,2035-02-18,,D042
E014284,Bác Tùng Lê,2000-04-04,Nữ,26288777,2028-02-08,,D051
E014285,Tùng Hải Nguyễn,1998-02-13,Nữ,17187826,2037-09-28,,D029
E014286,Duyên Nguyễn,2000-01-07,Nữ,10563918,2020-03-07,,D012
E014287,Ông Minh Mai,1992-02-23,Nữ,37082399,2030-11-01,,D099
E014288,Chị Nhật Nguyễn,1991-07-28,Nam,28387010,2026-11-29,,D025
E014289,Chị Lan Bùi,1995-10-08,Nữ,16128169,2031-04-18,,D044
E014290,Nhiên Trí Mai,1992-10-26,Nữ,27723417,2028-06-18,,D001
E014291,Trung Bùi,2001-03-22,Nữ,31307318,2019-04-07,,D009
E014292,Khoa Tấn Vũ,1980-02-18,Nam,40000000,2023-05-11,,D084
E014293,Hải Dương,1981-10-09,Nam,37423987,2011-09-28,,D018
E014294,Kim Mai Bảo Trần,2006-03-21,Nam,29776813,2052-04-11,,D043
E014295,Bảo Hữu Dương,1985-01-31,Nam,26910628,2015-02-02,,D085
E014296,Tú Phạm,1997-03-05,Nam,37888666,2015-08-17,,D095
E014297,Quý cô An Đặng,1988-11-30,Nam,38188908,2013-06-10,,D011
E014298,Anh Đặng,2006-07-16,Nam,40000000,2042-03-13,,D070
E014299,Hà Đức Mai,1979-08-24,Nam,18533053,2000-08-15,,D104
E014300,Khoa Bùi,1981-01-25,Nam,14268244,2020-04-22,2023-04-25,D089
E014301,Tú Mai Nguyễn,2004-11-24,Nam,25098491,2054-09-28,,D092
E014302,Phúc Mai Bảo Mai,1998-02-26,Nam,10879417,2041-02-16,,D078
E014303,Quang Văn Dương,2006-11-21,Nữ,18533053,2028-12-17,,D104
E014304,Bảo Dương,1993-07-08,Nam,24728104,2015-10-11,,D062
E014305,Cô Mai Trần,1983-12-29,Nữ,26288777,2017-09-26,,D051
E014306,Bác Anh Nguyễn,1983-01-09,Nam,10563918,2003-10-08,,D012
E014307,Anh Hoàng Bùi,1988-12-23,Nữ,40000000,2024-01-28,,D049
E014308,Hồng Phạm,1998-09-01,Nam,32770388,2040-01-21,,D061
E014309,Lâm Bảo Phạm,1988-06-04,Nam,13237538,2008-07-24,,D093
E014310,Thành Phú Đặng,1985-08-24,Nữ,40000000,2004-04-29,,D070
E014311,Lâm Phú Mai,1986-11-29,Nam,25852248,2034-07-23,,D026
E014312,Nhật Mai Vũ,1988-05-05,Nam,31307318,2012-12-01,,D009
E014313,Huy Đặng,2006-11-22,Nam,38188908,2054-07-30,,D011
E014314,Nhật Hoàng,1998-04-29,Nữ,12420804,2028-04-12,2034-02-10,D005
E014315,Anh Bảo Hoàng,2000-05-23,Nữ,25383404,2025-12-13,,D002
E014316,Hoàng Hải Đặng,1984-02-03,Nữ,10269551,2025-07-01,,D030
E014317,Cô Khoa Phạm,1985-04-24,Nữ,12462132,2035-03-02,,D038
E014318,Hồng Phạm,1980-12-20,Nam,21797736,2019-06-24,,D060
E014319,Kim Nguyễn,1981-10-13,Nam,38590951,2004-02-16,,D023
E014320,Quý ông Bảo Hoàng,1989-08-22,Nam,26643843,2009-02-14,,D020
E014321,Lâm Văn Đặng,1990-08-09,Nữ,31817866,2021-01-23,,D003
E014322,Quý cô Hồng Nguyễn,1997-06-01,Nam,40000000,2033-01-26,2037-12-31,D021
E014323,Quang Vũ,2004-05-30,Nam,25098491,2034-03-18,,D092
E014324,An Dương,2006-07-20,Nam,21560943,2030-01-03,,D086
E014325,Chị Thảo Dương,1997-09-14,Nữ,27247584,2037-12-05,,D080
E014326,Bà Xuân Hoàng,2003-01-14,Nữ,25383404,2049-09-01,,D002
E014327,Huy Dương,1989-05-24,Nữ,36093326,2019-05-24,,D037
E014328,Vũ Thị Trần,2001-03-14,Nữ,37082399,2024-12-19,,D099
E014329,Châu Mai,1986-06-09,Nam,37082399,2015-10-30,2029-10-15,D099
E014330,Anh Trọng Hoàng,1996-10-27,Nam,32559595,2034-01-08,,D016
E014331,Xuân Nguyễn,2003-06-12,Nam,16935077,2025-07-03,,D045
E014332,Nam Mai,1998-06-29,Nữ,25852248,2038-07-01,,D026
E014333,Hà Phạm,1998-07-22,Nữ,10269551,2048-04-22,,D030
E014334,Ông Tú Mai,2000-04-18,Nữ,29776813,2031-11-04,2035-09-09,D043
E014335,Chị Dương Đặng,2003-12-07,Nam,10879417,2032-12-13,,D078
E014336,Lâm Vũ,1995-12-10,Nữ,24545233,2020-02-09,,D100
E014337,Ánh Phạm,1992-06-04,Nữ,14207841,2041-12-23,,D083
E014338,Hạnh Hoàng,1999-06-09,Nữ,17187826,2046-12-20,,D029
E014339,Nhiên Phú Mai,1984-06-12,Nam,26910628,2011-10-19,,D085
E014340,Chị Lâm Lê,1983-11-04,Nam,32770388,2023-03-21,,D061
E014341,Hoàng Mai Mai,1979-10-09,Nữ,30987661,2019-05-17,,D066
E014342,Thành Đặng,1982-01-14,Nữ,19497965,2013-01-22,,D048
E014343,Anh Hưng Phạm,2001-05-16,Nữ,10879417,2023-04-18,,D078
E014344,Cô Hải Dương,1996-03-10,Nam,26598909,2042-07-11,2057-10-31,D034
E014345,Bà Vi Trần,1985-11-22,Nữ,19497965,2019-06-26,2045-10-30,D048
E014346,Kim Trần,1982-10-16,Nam,32559595,2016-07-27,,D016
E014347,Duyên Lê,1979-02-09,Nữ,34314346,2015-01-27,,D053
E014348,Cô Mai Vũ,1981-03-19,Nữ,40000000,2006-02-14,2013-01-11,D077
E014349,Trọng Hoàng,2000-07-22,Nữ,19422604,2045-08-04,,D064
E014350,Nhật Trần,1988-07-30,Nam,34969054,2011-01-29,,D050
E014351,Trọng Hoàng,2000-10-23,Nữ,37851000,2037-05-14,2051-09-12,D068
E014352,Quý ông Nam Trần,1995-01-15,Nữ,30842831,2021-06-15,,D033
E014353,Châu Đặng,1994-10-18,Nam,24631859,2027-05-08,,D008
E014354,Lâm Thế Bùi,1986-05-09,Nam,35346307,2016-05-14,,D017
E014355,Kim Thị Dương,2006-02-28,Nữ,36610231,2042-12-31,,D055
E014356,Minh Nguyễn,2004-08-03,Nam,33351309,2036-01-23,,D046
E014357,Cô Lan Vũ,2000-11-03,Nam,40000000,2031-02-07,,D028
E014358,Quý cô Hương Nguyễn,2004-08-20,Nam,31520750,2047-12-20,,D102
E014359,Hải Quang Bùi,2004-08-23,Nữ,26064367,2029-10-07,,D040
E014360,Thành Xuân Lê,2005-11-23,Nữ,40000000,2039-10-09,,D098
E014361,Thành Hoàng,1994-01-09,Nam,10879417,2014-05-10,,D078
E014362,Thành Thị Dương,1995-07-31,Nữ,35192095,2015-10-08,,D071
E014363,Quý ông Hưng Nguyễn,1981-11-05,Nam,37843241,2008-07-29,,D094
E014364,Chị Bảo Bùi,2006-04-14,Nam,12462132,2038-06-08,,D038
E014365,Kim Xuân Lê,1984-07-16,Nữ,26598909,2030-06-04,,D034
E014366,Ánh Hoàng,1981-12-24,Nữ,31817866,2013-12-15,,D003
E014367,Cô Nhật Nguyễn,2005-12-28,Nữ,27247584,2045-04-12,,D080
E014368,Chị Hạnh Đặng,1981-07-30,Nam,25312896,2003-09-06,,D032
E014369,Bà Hồng Đặng,1990-06-14,Nam,17325449,2011-03-04,,D101
E014370,Quý ông Dũng Lê,1992-07-10,Nam,10269551,2018-01-02,2039-12-29,D030
E014371,Anh Nhiên Trần,1994-05-26,Nữ,24631859,2016-03-24,,D008
E014372,Anh Bảo Vũ,1999-03-16,Nữ,27970033,2032-06-09,2040-05-05,D072
E014373,Duyên Nguyễn,2002-05-27,Nữ,29469380,2028-01-12,,D103
E014374,Chị An Hoàng,1982-01-24,Nam,29469380,2022-04-14,,D103
E014375,Cô Thành Trần,1980-02-08,Nữ,19262519,2013-12-02,2034-02-25,D006
E014376,Cô Ánh Lê,1994-03-09,Nữ,25852248,2043-01-11,,D026
E014377,Quý cô Dương Trần,2000-05-18,Nam,14207841,2048-08-23,,D083
E014378,Quý cô Vi Hoàng,2001-11-22,Nam,10563918,2041-12-20,2058-04-12,D012
E014379,Ánh Đặng,2005-05-08,Nam,26910628,2039-01-02,,D085
E014380,Quý cô Thành Hoàng,2006-05-29,Nam,25098491,2036-07-02,,D092
E014381,Hoàng Trần,1998-03-13,Nam,32813640,2028-04-23,,D057
E014382,Mai Phạm,2000-01-25,Nam,40000000,2041-11-13,,D049
E014383,Kim Đặng,1990-01-31,Nữ,40000000,2036-02-07,2048-06-14,D021
E014384,Chi Lê,1980-01-05,Nữ,31817866,2015-02-28,,D003
E014385,Bà Thành Đặng,1983-08-07,Nữ,13237538,2011-03-11,2015-09-29,D093
E014386,Chị Lan Lê,1988-08-16,Nam,10563918,2032-08-07,2058-10-16,D012
E014387,Minh Thị Lê,2004-05-08,Nữ,12462132,2028-05-18,,D038
E014388,Tùng Văn Phạm,2002-11-29,Nữ,34969054,2042-12-14,,D050
E014389,Bà Nhật Vũ,1983-02-24,Nam,25852248,2008-08-14,2023-06-21,D026
E014390,Trọng Hoàng,2006-08-05,Nữ,40000000,2026-09-06,2047-11-01,D035
E014391,Bà Khoa Mai,1991-08-05,Nữ,34314346,2018-06-22,,D053
E014392,Yến Nguyễn,2006-04-14,Nữ,17187826,2042-03-23,,D029
E014393,Phương Lê,1989-03-08,Nam,25432136,2023-05-21,2045-12-29,D004
E014394,Xuân Phạm,1991-12-06,Nam,13237538,2022-06-17,,D093
E014395,Quý cô Xuân Dương,1989-09-16,Nam,37888666,2036-07-24,,D095
E014396,Nhật Bùi,2005-01-31,Nam,38590951,2026-08-02,,D023
E014397,Chi Hoàng,2004-11-20,Nữ,33628164,2031-11-16,,D073
E014398,Xuân Phạm,2001-01-06,Nữ,12462132,2024-05-26,,D038
E014399,Hà Vũ,1982-09-07,Nữ,40000000,2015-09-24,,D098
E014400,Quý cô Phương Trần,1988-12-13,Nam,26643843,2008-03-21,,D020
E014401,Châu Vũ,2001-07-24,Nam,27488130,2040-04-28,,D031
E014402,Chị Bảo Hoàng,1982-03-23,Nam,38590951,2031-06-29,,D023
E014403,Nhiên Mai Nguyễn,2006-09-05,Nam,16935077,2051-07-06,,D045
E014404,Chi Dương,1984-04-24,Nam,26406215,2019-07-20,,D054
E014405,Hương Lê,1984-05-05,Nam,25432136,2012-06-29,,D004
E014406,Cô Hải Mai,2001-07-22,Nam,28603236,2020-04-05,,D065
E014407,Phương Phạm,1998-04-06,Nam,16128169,2021-05-12,2021-08-24,D044
E014408,Quý cô Yến Đặng,1982-12-21,Nam,20267754,2029-08-02,2056-03-17,D013
E014409,Cô Xuân Hoàng,2005-02-06,Nam,26288777,2053-06-19,2064-02-02,D051
E014410,Hồng Dương,1981-02-25,Nam,28080468,2025-11-08,,D069
E014411,Cô Bảo Hoàng,2005-08-03,Nam,37888666,2041-08-21,2067-11-10,D095
E014412,Phương Trần,1995-02-13,Nữ,32983171,2027-05-10,,D019
E014413,Bảo Lê,2000-05-24,Nữ,40000000,2045-06-11,,D014
E014414,Bảo Quang Nguyễn,1995-06-01,Nữ,18533053,2015-08-09,,D104
E014415,Hương Đặng,2001-11-13,Nam,40000000,2043-10-03,,D035
E014416,Tú Văn Bùi,1989-08-14,Nam,40000000,2039-06-07,2041-10-09,D098
E014417,Trung Nguyễn,1986-03-25,Nam,26598909,2027-06-15,2034-05-22,D034
E014418,Cô Lan Phạm,2001-08-27,Nữ,40000000,2029-01-27,,D007
E014419,Cô Lan Vũ,1997-07-09,Nữ,26288777,2032-08-02,,D051
E014420,Thành Tấn Hoàng,1990-12-15,Nữ,40000000,2031-06-16,,D021
E014421,Chị Hải Đặng,1982-06-17,Nữ,40000000,2019-05-20,2021-09-02,D028
E014422,Cô Kim Hoàng,2003-02-20,Nam,10269551,2038-06-29,,D030
E014423,Vũ Bảo Đặng,1994-06-23,Nam,27723417,2022-01-17,2036-10-29,D001
E014424,Mai Hoàng,1992-02-16,Nữ,27488130,2012-03-05,2031-05-07,D031
E014425,Khoa Hữu Vũ,1979-03-28,Nam,24545233,2008-08-14,,D100
E014426,Quang Lê,1992-11-27,Nam,16935077,2042-02-20,,D045
E014427,Cô Vi Hoàng,1995-11-05,Nam,28728286,2033-08-24,,D079
E014428,Kim Đặng,2001-06-14,Nữ,30842831,2025-01-16,,D033
E014429,Kim Văn Dương,1999-08-16,Nữ,31817866,2043-07-23,2057-12-22,D003
E014430,Quý ông Anh Đặng,1979-08-15,Nữ,36093326,1999-01-09,1999-03-10,D037
E014431,Vân Vũ,1983-04-02,Nữ,24562707,2015-09-15,,D097
E014432,Nhật Xuân Nguyễn,2001-03-19,Nữ,15210143,2050-10-13,2071-08-13,D047
E014433,Quang Vũ,1995-05-13,Nam,37843241,2018-04-27,,D094
E014434,Thành Mai Bảo Phạm,1987-11-29,Nữ,32770388,2006-05-05,,D061
E014435,Trung Mai Vũ,1980-09-24,Nữ,40000000,2021-05-14,,D028
E014436,Dũng Trần,2002-01-08,Nam,37888666,2022-03-10,2028-01-07,D095
E014437,Thành Xuân Nguyễn,1991-08-12,Nữ,27488130,2021-01-01,,D031
E014438,Xuân Nguyễn,1990-11-01,Nữ,31520750,2037-07-13,,D102
E014439,Dương Dương,1984-09-17,Nữ,40000000,2004-06-08,,D056
E014440,Anh Quang Hoàng,1979-03-30,Nam,26064367,2016-08-11,2025-04-05,D040
E014441,Thành Hoàng Phạm,1984-02-06,Nữ,26064367,2015-10-12,,D040
E014442,Kim Trần,1980-05-04,Nam,28603236,2022-08-04,,D065
E014443,Cô Duyên Vũ,1994-04-10,Nữ,35192095,2018-12-25,,D071
E014444,Minh Bùi,1987-02-14,Nam,40000000,2031-11-14,,D077
E014445,Bảo Bùi,1995-04-24,Nữ,35192095,2035-07-09,,D071
E014446,Chị Hồng Hoàng,1990-07-27,Nam,31307318,2031-01-04,,D009
E014447,Trọng Đặng,1980-12-10,Nữ,40000000,2007-09-25,2014-08-21,D077
E014448,Tú Lê,2000-05-08,Nữ,37843241,2025-12-04,,D094
E014449,Cô Xuân Hoàng,1986-06-08,Nữ,10752667,2020-12-24,,D024
E014450,Nhật Nguyễn,1992-06-24,Nữ,24571598,2025-07-14,,D087
E014451,Quang Bảo Lê,1984-11-28,Nữ,10269551,2014-07-30,,D030
E014452,Quý ông Châu Bùi,1980-10-19,Nữ,25681902,2014-09-07,2033-07-24,D039
E014453,Anh Phúc Mai,1998-02-28,Nam,14207841,2026-02-02,,D083
E014454,An Thế Nguyễn,1997-06-20,Nam,19300443,2026-07-19,,D052
E014455,Hoàng Vũ,1986-03-15,Nam,24562707,2028-08-28,2034-08-17,D097
E014456,An Mai Bảo Hoàng,1982-10-04,Nam,30842831,2004-06-17,,D033
E014457,Hải Mai Bảo Đặng,1992-01-26,Nữ,10752667,2027-02-05,,D024
E014458,Trọng Hải Hoàng,1981-09-22,Nữ,25383404,2007-08-31,,D002
E014459,Thảo Lê,2006-06-16,Nữ,19497965,2030-06-23,,D048
E014460,Hương Vũ,1980-03-16,Nữ,19300443,2018-10-09,,D052
E014461,Trung Nguyễn,1995-04-09,Nữ,36610231,2022-11-25,,D055
E014462,Hoàng Lê,2003-07-30,Nam,24562707,2033-12-29,,D097
E014463,Nhật Vũ,2002-12-15,Nữ,40000000,2033-03-03,,D091
E014464,Quang Hoàng Đặng,1999-11-07,Nữ,32770388,2047-10-19,,D061
E014465,Trọng Mai Mai,2002-11-18,Nữ,40000000,2049-08-18,2062-12-17,D084
E014466,An Bùi,2004-09-27,Nữ,24728104,2052-08-02,,D062
E014467,Chị Yến Mai,1991-12-02,Nữ,29776813,2039-05-25,,D043
E014468,Anh Quang Đặng,1980-03-04,Nữ,34729139,2002-11-03,,D027
E014469,Hưng Quang Đặng,1987-05-22,Nam,27970033,2033-02-18,,D072
E014470,Thảo Đặng,2003-09-10,Nữ,10879417,2034-01-24,,D078
E014471,Quý cô Ngọc Vũ,1989-10-05,Nam,28728286,2020-03-27,,D079
E014472,Nhật Dương,1986-08-15,Nữ,38188908,2024-07-31,,D011
E014473,Châu Nguyễn,2000-03-02,Nam,37851000,2029-04-28,2030-03-27,D068
E014474,Quý ông Dũng Bùi,1990-12-07,Nam,13237538,2016-08-27,,D093
E014475,Hạnh Dương,1983-12-15,Nữ,19422604,2020-09-26,,D064
E014476,Quang Lê,2004-02-11,Nữ,17325449,2047-04-28,2064-05-30,D101
E014477,Nhật Đặng,1981-09-28,Nữ,25383404,2020-04-17,,D002
E014478,An Trần,1996-02-05,Nam,32813640,2015-03-06,2035-09-09,D057
E014479,Mai Lê,1995-12-16,Nữ,40000000,2040-07-06,2052-03-14,D070
E014480,Mai Vũ,1993-05-15,Nữ,16935077,2012-08-04,,D045
E014481,Ông Huy Đặng,1985-10-09,Nam,36093326,2025-04-28,2030-04-22,D037
E014482,Phương Mai Bảo Trần,1999-06-27,Nam,18533053,2040-02-26,,D104
E014483,Anh Quang Bùi,1983-06-27,Nữ,19422604,2015-05-09,,D064
E014484,Quý cô Thảo Nguyễn,2002-12-20,Nam,32559595,2021-01-21,2037-02-17,D016
E014485,Khoa Thị Vũ,1983-12-10,Nam,27723417,2003-05-28,,D001
E014486,Quang Trần,1985-01-27,Nữ,24631859,2003-07-31,,D008
E014487,Anh Bảo Hoàng,1997-06-03,Nữ,27488130,2042-02-24,,D031
E014488,Thành Bảo Mai,1989-10-08,Nam,16128169,2013-06-24,,D044
E014489,Hà Hoàng Vũ,1990-01-02,Nữ,26598909,2030-08-11,,D034
E014490,Hưng Nguyễn,2005-11-01,Nữ,14268244,2039-01-20,,D089
E014491,Nhiên Bùi,1993-11-23,Nữ,27970033,2015-12-28,,D072
E014492,Lâm Quang Vũ,1980-11-23,Nữ,40000000,2000-12-05,,D070
E014493,Bà Nhật Lê,2005-01-31,Nam,40000000,2023-06-24,,D077
E014494,Nhật Phú Trần,1979-07-31,Nam,25432136,2021-09-16,,D004
E014495,Tú Bảo Nguyễn,1985-08-24,Nam,26643843,2009-05-21,,D020
E014496,Quý cô Hồng Trần,1997-12-19,Nam,19497965,2027-02-10,,D048
E014497,Hồng Trần,1985-06-13,Nam,31817866,2018-03-17,,D003
E014498,Nhiên Quang Trần,1998-05-15,Nữ,16128169,2020-03-03,,D044
E014499,Chị Linh Đặng,1989-08-10,Nam,38590951,2025-04-17,,D023
E014500,Cô Khoa Bùi,1986-10-28,Nam,31817866,2021-05-24,,D003
E014501,Hương Hoàng,1996-10-14,Nam,26064367,2035-04-07,,D040
E014502,Thành Hoàng,2004-11-24,Nữ,35346307,2034-12-01,2037-07-09,D017
E014503,Cô Vân Lê,1988-12-20,Nam,40000000,2036-10-25,,D021
E014504,Cô Xuân Nguyễn,1986-06-18,Nữ,24720632,2017-03-04,,D058
E014505,An Nguyễn,1992-03-31,Nam,31817866,2015-03-12,,D003
E014506,Quý cô Bảo Dương,2001-07-17,Nữ,10563918,2021-12-14,,D012
E014507,Nhật Vũ,1979-05-22,Nam,12420804,1997-11-21,,D005
E014508,Khoa Hoàng Bùi,2002-02-27,Nữ,19497965,2040-07-10,,D048
E014509,Kim Dương,1999-02-19,Nam,24631859,2021-09-15,,D008
E014510,Quý ông Trung Hoàng,1997-12-09,Nữ,19262519,2045-07-03,,D006
E014511,Cô Kim Trần,2006-01-23,Nữ,33351309,2029-12-02,,D046
E014512,Ánh Lê,1979-09-24,Nữ,40000000,2008-12-10,,D049
E014513,Vi Lê,1999-11-13,Nữ,32983171,2021-06-22,,D019
E014514,Quý cô Hà Mai,1990-03-02,Nam,20950077,2036-10-18,,D022
E014515,Tú Vũ,1988-05-20,Nam,40000000,2016-07-31,2040-10-31,D028
E014516,Quang Xuân Vũ,1993-08-09,Nam,19262519,2028-02-25,2045-07-15,D006
E014517,Ông Trọng Phạm,2000-07-19,Nam,21560943,2023-10-11,,D086
